Artist,Song,Song Popularity,Artist Popularity,Featured Artist,Featured Artist Popularity,Track ID,Album Name,Release Date,Duration (ms),Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Cultural Roots,Hypocrite,4,25,,,1d2FCp9aFD4PGY8FiR9OfH,Cultural Roots: Roots & Culture,2024-11-06,160651,False,0.833,0.352,0,-14.763,1,0.0768,0.00408,0.000579,0.07,0.793,128.219
Cultural Roots,Choice of Colours,3,25,,,4bBL5cukmBo6oEa8cOStPf,Cultural Roots: Roots & Culture,2024-11-06,239978,False,0.764,0.361,8,-19.743,0,0.0664,0.586,0.00127,0.0706,0.922,171.19
Cultural Roots,Greedy Woman,5,25,,,2uu2I8aoqgVz0W3zXMCJ4C,Cultural Roots: Roots & Culture,2024-11-06,239098,False,0.815,0.35,5,-10.36,0,0.117,0.579,3.91e-05,0.158,0.722,134.658
Cultural Roots,Pyaka,3,25,,,1ISx2iH7ZVNTyRYOLqYbS5,Cultural Roots: Roots & Culture,2024-11-06,479475,False,0.859,0.267,10,-18.514,0,0.124,0.501,0.843,0.143,0.62,89.531
Cultural Roots,Only Jah Knows,2,25,,,6hkLbAgZhkKbEes04WILcP,Cultural Roots: Roots & Culture,2024-11-06,182596,False,0.814,0.286,7,-15.467,0,0.1,0.000866,0,0.0657,0.944,129.497
Cultural Roots,Age Of Creation,3,25,,,2ybydSo02HgTUKVEVLcwDb,Cultural Roots: Roots & Culture,2024-11-06,203410,False,0.76,0.279,9,-16.277,0,0.115,0.0469,0,0.0661,0.562,140.435
Cultural Roots,Mamma Say,2,25,,,2ikVxSMvAPgrpH1VX8h1o2,Cultural Roots: Roots & Culture,2024-11-06,211069,False,0.871,0.223,9,-18.725,1,0.157,0.000317,0.00073,0.0606,0.815,130.996
Cultural Roots,Babylon Bridge,4,25,,,59GqdBGcvy7mJ6uaTCE30g,Cultural Roots: Roots & Culture,2024-11-06,216236,False,0.8,0.299,9,-14.794,1,0.0844,0.00294,1.75e-05,0.0774,0.694,127.699
Cultural Roots,Too Late Shall Be Your Cry,3,25,,,3NvzDSxqAH8MGDVHsR7hSU,Cultural Roots: Roots & Culture,2024-11-06,206489,False,0.883,0.292,10,-13.647,0,0.234,0.0189,1.53e-05,0.139,0.818,125.717
Cultural Roots,Will Power,3,25,,,6CyQc7csGBqJtVmQ9MVx4a,Cultural Roots: Roots & Culture,2024-11-06,359096,False,0.763,0.477,4,-13.918,0,0.209,0.0258,0,0.218,0.932,143.653
Cultural Roots,Mr. Bossman,4,25,,,233dknej2sru2DDlFjcLp6,Cultural Roots: Roots & Culture,2024-11-06,218794,False,0.809,0.539,1,-11.357,1,0.0596,0.0132,3.01e-06,0.109,0.955,133.442
Cultural Roots,Blackie Blackie,1,25,,,2fLM64o159iXrCaEwwOX4I,Cultural Roots: Roots & Culture,2024-11-06,189042,False,0.807,0.326,10,-14.9,1,0.0937,0.0146,0,0.123,0.901,128.469
Cultural Roots,Red Light,2,25,,,6x2TIEfQii2Nk2PSM7bqBs,Cultural Roots: Roots & Culture,2024-11-06,202884,False,0.827,0.178,7,-21.075,0,0.0976,0.000366,0.000244,0.0917,0.862,132.191
Cultural Roots,Danger Light,2,25,,,7w3xVpVCRDnQlJbeRv5fCW,Cultural Roots: Roots & Culture,2024-11-06,458817,False,0.867,0.442,0,-14.543,1,0.0563,0.00752,0.609,0.294,0.76,131.249
Cultural Roots,Tribal Avenue,2,25,,,01XYbJ3rmfGwVQlN367GUN,Cultural Roots: Roots & Culture,2024-11-06,232782,False,0.754,0.366,7,-14.562,1,0.197,0.0166,0,0.11,0.793,130.52
Cultural Roots,Jah No Partial,3,25,,,0syD9D0IB5L6JDJqDADrpG,Cultural Roots: Roots & Culture,2024-11-06,232191,False,0.874,0.312,4,-15.045,0,0.151,0.000536,0.00358,0.103,0.783,129.904
Cultural Roots,Devil-Ites,3,25,,,1MJbhHU0XUjdwMFxbQIjmp,Cultural Roots: Roots & Culture,2024-11-06,301627,False,0.765,0.137,5,-25.219,0,0.0761,0.149,0.644,0.0917,0.901,142.79
Cultural Roots,Babylon Bridge,4,25,,,0vMAt7zWTfh5RdJFssifCD,Revolutionary Sounds,1980-04-07,216236,False,0.8,0.299,9,-14.794,1,0.0844,0.00294,1.75e-05,0.0774,0.694,127.699
Cultural Roots,Can't Find Reality,3,25,,,62iqkZExUVTlll7EutJNjv,Drift Away from Evil,2012-05-06,203493,False,0.849,0.451,6,-9.829,0,0.0798,0.225,0.000375,0.139,0.847,137.291
Cultural Roots,Girl You’re My Kind,4,25,,,7BCESDVg0RsVB4Ux2w61ir,Drift Away from Evil,2012-05-06,242050,False,0.789,0.358,4,-11.319,1,0.147,0.445,0.000189,0.436,0.91,128.232
Catie Curtis,Troubled Mind,20,20,,,4uI5UppCshfFam4ZvIqMUy,Truth from Lies,1996-01-16,240800,False,0.499,0.232,9,-12.962,1,0.0319,0.824,3.22e-05,0.136,0.192,146.584
Catie Curtis,Magnolia Street,16,20,,,51yv7X8OIwCsjvulm8zzw0,A Crash Course in Roses,1999-08-03,244960,False,0.312,0.145,9,-12.775,1,0.0413,0.927,0,0.129,0.251,70.914
Catie Curtis,Radical,12,20,,,5IohAR6k8zlzhn2RekUBmF,Truth from Lies,1996-01-16,222093,False,0.665,0.374,0,-8.268,1,0.0314,0.019,0.005,0.122,0.331,76.251
Catie Curtis,Patience,11,20,,,3uE5hOz6EHFu6SkrpMVfSY,My Shirt Looks Good On You,2001-08-21,172066,False,0.642,0.479,10,-9.866,1,0.0274,0.274,0.00105,0.0768,0.766,75.211
Catie Curtis,Dad's Yard,11,20,,,0XUvBBj9SLDxylrK1wDj0b,Truth from Lies,1996-01-16,263773,False,0.551,0.236,2,-11.393,1,0.0308,0.574,1.89e-05,0.112,0.12,75.298
Catie Curtis,Soulfully,10,20,,,51vyyiaIkZZ962xiPGWFpe,Catie Curtis,1997-01-14,272240,False,0.69,0.614,7,-9.736,1,0.0345,0.258,0.000166,0.205,0.617,90.066
Catie Curtis,Kiss That Counted,10,20,,,6o81RgSsztBNKsSup7P4bZ,My Shirt Looks Good On You,2001-08-21,202466,False,0.567,0.6,5,-7.242,1,0.026,0.188,0.0004,0.22,0.488,101.082
Catie Curtis,People Look Around,10,20,,,5AV6O063rPY7U3DSat0ONJ,Long Night Moon,2006,238453,False,0.642,0.593,1,-7.078,1,0.0257,0.249,0,0.111,0.587,91.033
Catie Curtis,100 Miles,11,20,,,30KQnJtZPW38UcLklNk2y3,A Crash Course in Roses,1999-08-03,303826,False,0.62,0.456,11,-10.839,1,0.0285,0.606,0.00864,0.115,0.347,98.243
Catie Curtis,If I Should Fall Behind,9,20,,,3LEp1PHUxoEbpCt03fAIww,In My Room,2010-04-13,163053,False,0.616,0.225,8,-14.075,1,0.056,0.871,0,0.107,0.467,121.786
Catie Curtis,Falling Silent in the Dark,7,20,,,27kieXjJSl1FgpmG1p9eSI,Catie Curtis,1997-01-14,222200,False,0.584,0.281,7,-11.387,1,0.0264,0.125,1.44e-06,0.115,0.0734,134.909
Catie Curtis,Elizabeth,8,20,,,6UTRgG1GsW2e6ixBxOw5Vp,My Shirt Looks Good On You,2001-08-21,199560,False,0.606,0.259,6,-13.84,1,0.0287,0.706,2.11e-05,0.0887,0.246,110.298
Catie Curtis,The Widow's Lament,11,20,Wendy Beckerman,44.0,2q3MAzb0OR3yNX2ZBiNtX6,Fast Folk Musical Magazine Vol. 8 No. 8 1996 Fast Folk Revue-Live at the Bottom Line,1997-01-01,201733,False,0.788,0.274,2,-16.637,1,0.859,0.709,0,0.699,0.855,69.753
Catie Curtis,The Wolf,8,20,,,6aGdQaaFOeJOqbM3pZ0XEw,Truth from Lies,1996-01-16,196506,False,0.568,0.338,0,-8.193,1,0.0313,0.068,8.73e-05,0.0944,0.19,76.516
Catie Curtis,Water and Stone,4,20,,,7pBlG2LzN11jvCCvAoXQd9,Long Night Moon,2006,216600,False,0.708,0.456,5,-10.074,1,0.0305,0.796,7.81e-06,0.106,0.606,137.249
Catie Curtis,Just Getting By,4,20,,,3EriVJdWpCczCau3IaIEQZ,Truth from Lies,1996-01-16,265826,False,0.495,0.167,0,-15.271,1,0.0338,0.817,0.000102,0.11,0.15,135.298
Catie Curtis,I Don't Cry Anymore,2,20,,,0FeLUAHNS2SYxEMmWDaKEO,Catie Curtis,1997-01-14,311493,False,0.575,0.499,2,-11.783,1,0.0239,0.029,0.00688,0.0754,0.354,92.195
Catie Curtis,Memphis,2,20,,,0wWGrRPhlWncOyJqaEEKWw,Catie Curtis,1997-01-14,216626,False,0.615,0.594,10,-8.862,1,0.0611,0.0513,1.86e-06,0.169,0.787,174.365
Catie Curtis,The Party's Over,6,20,,,1v9u5MfqjJKBVq9OyMHlOS,Truth from Lies,1996-01-16,234466,False,0.592,0.207,0,-11.149,1,0.0337,0.349,6.25e-05,0.102,0.216,143.132
Catie Curtis,Run,2,20,,,2NhtsrcRvXae2vSkb2jm7I,My Shirt Looks Good On You,2001-08-21,229560,False,0.579,0.435,5,-10.014,1,0.027,0.31,0.0156,0.115,0.523,96.374
Catie Curtis,World Don't Owe Me,3,20,,,7zTdqvyw5GVRJxKYqZPm07,A Crash Course in Roses,1999-08-03,237866,False,0.596,0.66,9,-8.203,1,0.0278,0.502,0.000365,0.127,0.587,137.924
Catie Curtis,My Shirt Looks Good on You,3,20,,,0xUZYHQfcmtaGYdvqAVif4,My Shirt Looks Good On You,2001-08-21,187440,False,0.639,0.87,1,-5.143,0,0.0293,0.00418,0.000174,0.226,0.682,130.07
Catie Curtis,Hey California,2,20,,,71U4ayS95Lno2aQijIjupw,Long Night Moon,2006,165746,False,0.65,0.548,9,-7.033,1,0.0344,0.0159,0,0.27,0.421,111.68
Catie Curtis,You Can Always Be Gone,3,20,,,7eBLSsWrrmGSm7POSP09EM,Truth from Lies,1996-01-16,186800,False,0.579,0.743,9,-7.188,1,0.0327,0.0103,0.000517,0.299,0.496,111.904
Catie Curtis,What You Can't Believe,2,20,,,0uAx1kFV3yJm9uculiS90Q,Sweet Life,2008-09-09,281066,False,0.737,0.445,0,-8.652,1,0.0277,0.573,0,0.11,0.239,118.975
Catie Curtis,Passing Through,2,20,,,5QSudr3ztsMzOsoAVPM9VJ,Long Night Moon,2006,272653,False,0.556,0.34,2,-9.877,1,0.0304,0.893,0,0.114,0.538,156.541
Catie Curtis,Love Takes the Best of You,2,20,,,6Z6xQUomWRxPzWD2dydtku,My Shirt Looks Good On You,2001-08-21,258600,False,0.528,0.401,0,-13.094,1,0.0287,0.684,0.000145,0.132,0.222,90.53
Catie Curtis,Forgiveness,0,20,,,6JYT5b3pUcUImWkLZBiaSy,Catie Curtis,1997-01-14,179493,False,0.789,0.426,4,-13.543,1,0.0327,0.123,0.00765,0.0949,0.684,118.391
Catie Curtis,Come to Me,1,20,,,48u5DTsvwdAse69q0MAcaL,Catie Curtis,1997-01-14,188400,False,0.689,0.294,8,-13.288,1,0.0423,0.0739,0.000549,0.112,0.219,81.186
Catie Curtis,River Winding,1,20,,,70OIrzHgDbcV77XDSFDVrA,Catie Curtis,1997-01-14,230400,False,0.554,0.492,8,-11.641,1,0.0279,0.00891,1.95e-06,0.0864,0.554,150.222
Catie Curtis,Do Unto Others,1,20,,,5oZWkhDO8IuTkn8qIy3y2y,Catie Curtis,1997-01-14,238533,False,0.558,0.613,1,-9.994,1,0.0322,0.00721,8.36e-06,0.0303,0.144,86.236
Catie Curtis,I Still Want To,1,20,,,1t1iLzPIDUA9tmny4zT9eD,Catie Curtis,1997-01-14,225973,False,0.654,0.454,7,-11.605,1,0.0284,0.436,6.19e-05,0.105,0.43,144.354
Catie Curtis,Heroes,1,20,,,2IT9f2zly3EyIkqM4avEUC,Catie Curtis,1997-01-14,216173,False,0.598,0.558,7,-10.357,1,0.0343,0.00989,0.000372,0.0476,0.777,77.759
Catie Curtis,The Truth Is,1,20,,,4xikzGMvEhfZV3cUrlcGZj,Catie Curtis,1997-01-14,189240,False,0.588,0.318,7,-13.38,1,0.0289,0.138,1.51e-06,0.111,0.367,144.286
Catie Curtis,Larry,1,20,,,3050QZO5BL2p59OC4FGRx8,Catie Curtis,1997-01-14,283533,False,0.414,0.296,11,-12.321,1,0.0352,0.0552,3.09e-06,0.0875,0.125,154.145
Catie Curtis,Silver Bells,0,20,,,209KLBy9C4zPqaWppyUxz5,A Catie Curtis Christmas feat. Elana Arian Ingrid Graudins & John Jennings,2012-11-13,267693,False,0.545,0.122,5,-15.949,1,0.0343,0.885,1.09e-05,0.0947,0.513,113.488
Catie Curtis,Song for a Winter's Night,2,20,,,60f6m0zMP17EIr5LcSR0y4,A Catie Curtis Christmas feat. Elana Arian Ingrid Graudins & John Jennings,2012-11-13,209973,False,0.537,0.108,4,-15.219,1,0.0426,0.912,1.58e-06,0.14,0.448,74.681
Catie Curtis,2000 Miles,0,20,,,2c9BysbzRXCpzZExCXzDL5,A Catie Curtis Christmas feat. Elana Arian Ingrid Graudins & John Jennings,2012-11-13,168800,False,0.446,0.191,5,-12.615,1,0.0336,0.882,1.22e-05,0.113,0.433,84.95
Catie Curtis,Soul Meets Body,0,20,,,3RYUIvqoJMoIMS0xfQ75qd,Sweet Life,2008-09-09,234893,False,0.727,0.604,0,-8.589,0,0.0295,0.402,0.00113,0.106,0.594,127.147
Catie Curtis,Walk Along the Highway,0,20,,,6RNnhkboSJlfalWH1v3ztL,My Shirt Looks Good On You,2001-08-21,225000,False,0.477,0.169,9,-15.051,1,0.0294,0.946,0.00875,0.102,0.21,84.765
Catie Curtis,The Big Reprise,0,20,,,3F4CDHcugYnaeWHZO0uUkM,My Shirt Looks Good On You,2001-08-21,213306,False,0.585,0.591,0,-10.2,1,0.0606,0.793,0,0.0962,0.26,98.679
Catie Curtis,Flying Dream,1,20,,,2TygEb5YbEXEQDoHbaDuTe,Flying Dream,2014-02-25,242704,False,0.413,0.526,9,-7.824,1,0.0359,0.404,0,0.0824,0.33,175.919
Catie Curtis,Don't Belong to This World,0,20,,,5ndSppaeGVJ4C7mwrKGI0a,"""While Were Here""",2017-01-06,195736,False,0.3,0.165,7,-12.424,1,0.0401,0.847,4.44e-05,0.0949,0.161,60.226
Catie Curtis,It's A Wonder,2,20,,,70V9TcujLE9rqQTvl8ncyd,Long Night Moon,2006,147986,False,0.396,0.212,0,-10.289,1,0.0388,0.891,0,0.129,0.325,180.132
Catie Curtis,Deliver Me,1,20,,,2MHMWLoIGuioblq1jhMzph,Dreaming In Romance Languages,2004-01-01,202173,False,0.624,0.384,0,-10.129,1,0.0278,0.538,0,0.0906,0.298,94.761
Catie Curtis,Gave Me Love,1,20,,,31CsGB7mAJVk8MmdyFppCe,A Crash Course in Roses,1999-08-03,195266,False,0.779,0.419,8,-7.909,1,0.0644,0.0796,5.22e-06,0.115,0.495,84.682
Catie Curtis,Find You Now,1,20,,,2r0tRdExGih03ta6rM8NLB,Long Night Moon,2006,259746,False,0.794,0.307,6,-10.201,1,0.0281,0.688,2.07e-05,0.0836,0.526,102.043
Catie Curtis,Burn Your Own House Down,1,20,,,4pGZgzBuQLfCLJ0KVRnEhc,A Crash Course in Roses,1999-08-03,236066,False,0.549,0.46,4,-8.732,1,0.0268,0.376,2.83e-06,0.104,0.393,99.799
Catie Curtis,Jane,1,20,,,4zHfCfgQZE0C70kN6S2jyH,My Shirt Looks Good On You,2001-08-21,235000,False,0.702,0.453,10,-8.671,1,0.028,0.449,3.37e-05,0.109,0.281,111.059
Catie Curtis,Innocent,1,20,,,1VR20o4SUiT6HRZRVYrJEU,Long Night Moon,2006,200866,False,0.377,0.191,5,-11.587,1,0.0383,0.889,0.000315,0.14,0.327,179.41
Cunnie Williams,With Or Without You,35,35,,,5zSXjzQA9rH1vbqAVR5vB0,Star Hotel,1999-01-01,288600,False,0.743,0.505,2,-7.548,1,0.0255,0.0583,0.000115,0.116,0.706,99.986
Cunnie Williams,Mr.Music(BKR Disco Breakout Radio Edit),30,35,BKR,6.0,5YOLSrC7MdNKGJZl9T1htC,Cunnie Williams - Mr.MusicBKR Edits,2024-04-04,206557,False,0.735,0.845,4,-7.316,0,0.0487,0.104,0.000183,0.134,0.916,122.021
Cunnie Williams,Saturday - Mousse T.'s House Edit,33,35,,,6oblKNYDOZprcV0VViK03Z,Peppermint Jam Records Pres. Catch the Groove Vol. 5,2014-05-02,206493,False,0.877,0.706,9,-8.807,0,0.0888,0.00197,0.0043,0.103,0.683,122.986
Cunnie Williams,A World Celebration - Mousse T.'s Party Lick,23,35,Heavy D,3.0,3l3XwPaNC8BTJAt8pZjrVQ,World Celebration,2012-02-15,377133,False,0.776,0.748,6,-6.354,1,0.0564,0.00498,0.0544,0.297,0.848,123.006
Cunnie Williams,Cunnie Williams - Can You Feel Me (Sergio Helou 1990 Edit),19,35,Sergio Helou,23.0,3PD5nR79kZlnwDyd0jqIfx,Cunnie Williams - Can You Feel Me Sergio Helou 1990 Remix Remastered,2024-05-19,205017,False,0.724,0.96,5,-6.776,0,0.0583,0.000327,0.69,0.105,0.521,124.035
Cunnie Williams,Saturday,27,35,Monie Love,12.0,1PbGIUeeLiQ1xV03snYnNM,Star Hotel,1999-01-01,279733,False,0.923,0.575,9,-7.276,0,0.202,0.0447,0.000776,0.118,0.683,99.909
Cunnie Williams,Can I Rock,17,35,,,35MoVz1vm89O50JY4ItuGp,Star Hotel,1999-01-01,223066,False,0.908,0.593,7,-7.022,1,0.0758,0.0206,5.29e-06,0.118,0.747,94.934
Cunnie Williams,Saturday - Mousse T.'s Welcome to the Star Hotel Mix,21,35,Monie Love,12.0,2Sh1Q3uXP4Ss0aAOHx5bBG,Saturday,1998-12-23,470134,False,0.859,0.642,9,-9.887,0,0.0509,0.000595,0.119,0.0824,0.86,122.985
Cunnie Williams,Spirit - MAW Mix,10,35,Masters At Work,52.0,5RDOoWiwELIjZpPY3sHzn8,Spirit,2000-01-01,581589,False,0.801,0.368,1,-18.378,1,0.0609,0.029,0.626,0.0448,0.827,125.947
Cunnie Williams,Saturday - Mousse T.'s R&B Mix,7,35,Monie Love,12.0,5GDWF1I0449AIia2PuebuQ,Saturday,1998-12-23,279733,False,0.926,0.578,9,-7.287,0,0.198,0.0387,0.00035,0.114,0.693,99.899
Cunnie Williams,Come Back To Me,11,35,,,1QiPfBcdLb9ZIiF3k0DZnS,"""Forgotten 00s Hits""",2021-02-12,219893,False,0.772,0.889,5,-5.842,0,0.0413,0.0318,1.14e-06,0.105,0.958,130.024
Cunnie Williams,Cunnie Williams - Can You Feel Me (Sergio Helou 1990 Remix),4,35,Sergio Helou,23.0,4HnRazqIz0etUWtElugUhp,Cunnie Williams - Can You Feel Me Sergio Helou 1990 Remix Remastered,2024-05-19,437017,False,0.747,0.675,5,-7.546,0,0.0578,5.11e-05,0.846,0.0784,0.379,124.013
Cunnie Williams,Mr.Music(BKR Marivent Short Story),11,35,BKR,6.0,6Br6xAHgSzVXaOkIoy9Zfu,Cunnie Williams - Mr.MusicBKR Edits,2024-04-04,90485,False,0.776,0.831,7,-6.575,1,0.0432,0.329,0.244,0.0861,0.937,121.994
Cunnie Williams,Mr.Music(BKR Marivent Club Edit),5,35,BKR,6.0,5o7sS6l0SVGZzztBkzUTmz,Cunnie Williams - Mr.MusicBKR Edits,2024-04-04,414463,False,0.74,0.763,11,-7.688,0,0.0531,0.0797,0.0163,0.0261,0.962,121.986
Cunnie Williams,"Mr.Music - Darren Studholme, Marivent OK Dub",5,35,Darren Studholme,27.0,1tABLPGxdderuwoagc9Krg,Mr.MusicDarren Studholme Remixes,2019-12-26,238177,False,0.69,0.791,7,-8.025,1,0.0459,0.0557,0.459,0.116,0.967,122.015
Cunnie Williams,A World Celebration - Cosmack Club Mix,2,35,Heavy D,3.0,3dbC0vLdejz6iiePXV3mag,World Celebration,2012-02-15,433906,False,0.816,0.624,1,-14.656,0,0.0497,0.00116,0.77,0.91,0.796,123.005
Cunnie Williams,Saturday - Penner+Muder Remix,2,35,Monie Love,12.0,6jsnvgucTSC4iHnkael0k4,Jam Files 05,2011-09-01,428275,False,0.816,0.456,5,-14.116,0,0.106,0.0568,0.274,0.0597,0.759,115.969
Cunnie Williams,Free My Mind - Interlude,4,35,,,0DGPtSDO2DNrnKvArl5QQN,Star Hotel,1999-01-01,161000,False,0.623,0.194,2,-18.804,1,0.299,0.61,0.0223,0.198,0.678,76.302
Cunnie Williams,Black Boy,8,35,,,0KVEOEfkZsDQROiFGtbnA4,Star Hotel,1999-01-01,286360,False,0.774,0.388,2,-9.808,1,0.124,0.651,2.22e-05,0.108,0.431,76.115
Cunnie Williams,I'll Be Over You,4,35,,,6LC2jzXsDvpsucc3PMerB2,Star Hotel,1999-01-01,222733,False,0.851,0.291,11,-9.283,0,0.0963,0.113,0.00159,0.122,0.685,95.916
Cunnie Williams,Mr.Music - Darren Studholme Anarita Soul Mix,3,35,Darren Studholme,27.0,3S5cxBejjNolfJwamLB4Up,Mr.MusicDarren Studholme Remixes,2019-12-26,366023,False,0.786,0.826,11,-7.038,0,0.0519,0.00647,0.0312,0.0506,0.895,122.008
Cunnie Williams,World Celebration,8,35,,,1fJ3aDfhFZaWlUQepKidAq,Star Hotel,1999-01-01,275000,False,0.769,0.661,1,-8.275,0,0.0915,0.162,0,0.0575,0.934,95.588
Cunnie Williams,By My Side,4,35,Buddha Monk,52.0,6TJhieTJ4Orp54CYRBmvy4,Star Hotel,1999-01-01,259000,False,0.797,0.553,5,-9.751,1,0.387,0.092,2.8e-05,0.128,0.729,159.985
Cunnie Williams,Something's Just Ain't Right,5,35,Monie Love,12.0,5UjsKVore2cUW2zRQty576,Star Hotel,1999-01-01,259600,False,0.782,0.454,7,-10.099,0,0.0904,0.678,2.08e-05,0.22,0.631,93.002
Cunnie Williams,Mad About You,4,35,,,6maWpahDnFgeMiY5WurSoH,Star Hotel,1999-01-01,289466,False,0.739,0.605,5,-6.708,1,0.0326,0.193,0.000612,0.188,0.8,141.901
Cunnie Williams,Spirit - MAW Mix,0,35,MAW,0.0,3KiKxDOSCTBu1DT2JvcKJG,Deep Rooted Compiled & Mixed by Terry Hunter,2019-05-17,567520,False,0.817,0.673,1,-7.71,1,0.0431,0.0321,0.564,0.0617,0.814,125.915
Cunnie Williams,Break Free - Darren Studholme Feel Good Radio Mix,15,35,Darren Studholme,27.0,4Otx9hvUCdHSoiAO1YEkzo,Break FreeDarren Studholme Feel Good Mixes,2024-04-26,187852,False,0.73,0.833,9,-7.092,0,0.0427,0.028,0.00968,0.386,0.939,123.991
Cunnie Williams,Barry's Mood,11,35,,,3hQ5YRCoQx7rHHobHqlWTr,Star Hotel,1999-01-01,315506,False,0.839,0.36,0,-9.271,1,0.131,0.224,7.96e-05,0.168,0.579,115.971
Cunnie Williams,New York (Interlude),3,35,,,1lkkejtDIZJ2XVuaMZ2g6t,Star Hotel,1999-01-01,64000,False,0.808,0.547,2,-13.189,1,0.294,0.0167,5.6e-05,0.116,0.657,179.919
Cunnie Williams,Here I Go Again,6,35,,,657MkzwbCRE7kn1LMSU9Mt,Star Hotel,1999-01-01,291000,False,0.67,0.463,1,-11.068,1,0.243,0.349,0,0.0714,0.451,77.007
Cunnie Williams,Spinning Wheel,16,35,,,7l6VgiXwAy4EHjByDx2kAH,Star Hotel,1999-01-01,235560,False,0.921,0.488,6,-8.796,1,0.16,0.0745,0,0.047,0.894,90.813
Cunnie Williams,Saturday - Fedde Le Grand Vocal Mix,1,35,Monie Love,12.0,7AqzoUuXLn1zHGR1vIZrjy,Saturday 2009,2009-01-01,378384,False,0.835,0.79,2,-7.939,1,0.201,0.000553,0.0205,0.0838,0.721,122.982
Cunnie Williams,Life Goes One,21,35,,,5mqyZoZb9yCmAZiSQ34wrv,Comme un aimant Version 1 [Bande originale du film],2000-05-23,213413,False,0.72,0.369,2,-9.86,0,0.0825,0.617,8.73e-06,0.103,0.376,78.989
Cunnie Williams,Star Hotel,11,35,,,4E01ZTD0jOIl2J4zllAnsr,Star Hotel,1999-01-01,250933,False,0.831,0.525,11,-7.252,0,0.222,0.137,1.49e-06,0.136,0.808,99.91
Cunnie Williams,Saturday - D'Influence R&B Mix,7,35,Cunnie Williams,42.0,7aiAGuqnK6JUVWNbwxSUVW,Saturday,1998-12-23,316426,False,0.849,0.601,4,-8.146,0,0.0726,0.00883,2.28e-05,0.267,0.815,100.026
Cunnie Williams,A World Celebration - Can 7 Hot Meal Vocal,1,35,Cunnie Williams,42.0,24pX0oeomcebeqXEITXMPK,World Celebration,2012-02-15,327066,False,0.78,0.791,6,-11.6,0,0.0803,0.000529,0.79,0.033,0.94,123.005
Cunnie Williams,Saturday - Alex Gaudino & Jason Rooney Remix,5,35,Cunnie Williams,42.0,5Hgc6azQEzKL9le36Vl6rC,Saturday 2009,2009-01-01,404169,False,0.839,0.855,9,-5.048,0,0.0921,0.000761,0.384,0.0623,0.736,128.003
Cunnie Williams,Saturday - Mousse T.'s Filterfish,3,35,Cunnie Williams,42.0,68UnszTUxnOvks1MLDFMtL,Saturday,1998-12-23,378865,False,0.883,0.637,9,-11.3,1,0.0551,0.0107,0.859,0.0563,0.278,122.986
Cunnie Williams,A World Celebration - Royal Garden Full Version,3,35,Cunnie Williams,42.0,2fxOULiUZGniYE4zli6sbf,World Celebration,2012-02-15,247802,False,0.798,0.419,1,-13.302,0,0.231,0.164,2.1e-06,0.0923,0.782,95.35
Cunnie Williams,Life Goes One,10,35,,,1DqlokIDJNjzCJkCGhjBAu,Comme un aimant Version 2 [Bande originale du film],2001-06-12,213413,False,0.72,0.37,2,-9.86,0,0.0813,0.61,8.6e-06,0.103,0.378,78.989
Cunnie Williams,Mr.Music - Darren Studholme NuBossa Radio Mix,10,35,Darren Studholme,27.0,6CPyZOuW8AXIuZQ7rbNh9V,Mr.MusicDarren Studholme Remixes,2019-12-26,191000,False,0.614,0.86,11,-5.289,0,0.0518,0.105,6.39e-06,0.223,0.646,122.028
Cunnie Williams,Mr.Music (Darren Studholme Precious Groove Radio Mix),9,35,Darren Studholme,27.0,6hxbdqofk7d3kyjMD0L13C,I Love My Radio Vol.3,2023-12-17,192000,False,0.696,0.924,7,-4.376,1,0.0483,0.107,0.000769,0.176,0.948,121.999
Cunnie Williams,Mon microphone est mon seul ami - feat. Cunnie Williams,6,35,Cunnie Williams,42.0,3Xl77N2YmfNh1J1eZMbDft,Reflexions,2001-02-05,268933,False,0.835,0.659,1,-5.122,1,0.2,0.0324,0,0.123,0.601,111.029
Cunnie Williams,Spirit,5,35,,,3R7QLWIEoHwmI7t2yr92gb,Star Hotel,1999-01-01,273933,False,0.813,0.319,6,-11.69,1,0.16,0.346,2.68e-06,0.0704,0.626,119.981
Cunnie Williams,Mr.Music - Darren Studholme Precious Groove Radio Mix,7,35,Darren Studholme,27.0,6kJb0uAS3SbmOH2ncHVJRb,Mr.MusicDarren Studholme Remixes,2019-12-26,199000,False,0.701,0.882,7,-5.558,1,0.0434,0.15,0.00236,0.205,0.962,122.018
Cunnie Williams,Mr.Music(BKR Marivent Long Disco Club Edit),4,35,BKR,6.0,37PUBBykYUP0VG1wNE4qGU,Cunnie Williams - Mr.MusicBKR Edits,2024-04-04,477422,False,0.752,0.808,7,-6.641,1,0.0546,0.102,0.0223,0.0331,0.96,121.99
Cunnie Williams,Spirit - MAW Mix,0,35,Masters At Work,52.0,5brcbAN5K6y9ZpIWn4dJNn,The Sunday Files Vol. 3,2013-10-18,581589,False,0.801,0.368,1,-18.378,1,0.0608,0.029,0.626,0.0448,0.827,125.947
