Artist,Song,Song Popularity,Artist Popularity,Featured Artist,Featured Artist Popularity,Track ID,Album Name,Release Date,Duration (ms),Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Cultural Roots,Easy Living,11,25,,,1AItwR4P9ItEnpLnBEjfA2,Cultural Roots: Roots & Culture,2024-11-06,158302.0,False,0.789,0.271,7.0,-20.58,0.0,0.102,0.0284,0.0,0.0777,0.884,139.531
Cultural Roots,World of Illusion,13,25,,,1ziRl2H8RN7oe9kiNEOMn9,Drift Away from Evil,2012-05-06,242651.0,False,0.847,0.485,1.0,-9.646,1.0,0.0892,0.555,0.00151,0.0473,0.804,135.264
Cultural Roots,Where Have You Been,11,25,,,2cUnCfzjmBoqUTtXoLRQWG,Hell A Go Pop,1984,178240.0,False,0.722,0.437,1.0,-10.897,0.0,0.0421,0.0579,1.81e-05,0.0932,0.785,71.989
Cultural Roots,Jah No Partial,12,25,,,6UNWLQSdlqvIzmDJrDGPnS,Revolutionary Sounds,1980-04-07,232191.0,False,0.874,0.312,4.0,-15.045,0.0,0.151,0.000536,0.00358,0.103,0.783,129.904
Cultural Roots,Won't Co-Operate,11,25,,,3LsMFbb1D8GebRGJCXOi7W,Hell A Go Pop,1984,217333.0,False,0.849,0.501,10.0,-7.86,1.0,0.0458,0.0264,1.14e-06,0.193,0.709,134.881
Catie Curtis,Troubled Mind,20,20,,,4uI5UppCshfFam4ZvIqMUy,Truth from Lies,1996-01-16,240800.0,False,0.499,0.232,9.0,-12.962,1.0,0.0319,0.824,3.22e-05,0.136,0.192,146.584
Catie Curtis,Magnolia Street,16,20,,,51yv7X8OIwCsjvulm8zzw0,A Crash Course in Roses,1999-08-03,244960.0,False,0.312,0.145,9.0,-12.775,1.0,0.0413,0.927,0.0,0.129,0.251,70.914
Catie Curtis,Radical,12,20,,,5IohAR6k8zlzhn2RekUBmF,Truth from Lies,1996-01-16,222093.0,False,0.665,0.374,0.0,-8.268,1.0,0.0314,0.019,0.005,0.122,0.331,76.251
Catie Curtis,Patience,11,20,,,3uE5hOz6EHFu6SkrpMVfSY,My Shirt Looks Good On You,2001-08-21,172066.0,False,0.642,0.479,10.0,-9.866,1.0,0.0274,0.274,0.00105,0.0768,0.766,75.211
Catie Curtis,Dad's Yard,11,20,,,0XUvBBj9SLDxylrK1wDj0b,Truth from Lies,1996-01-16,263773.0,False,0.551,0.236,2.0,-11.393,1.0,0.0308,0.574,1.89e-05,0.112,0.12,75.298
Catie Curtis,Soulfully,10,20,,,51vyyiaIkZZ962xiPGWFpe,Catie Curtis,1997-01-14,272240.0,False,0.69,0.614,7.0,-9.736,1.0,0.0345,0.258,0.000166,0.205,0.617,90.066
Catie Curtis,Kiss That Counted,10,20,,,6o81RgSsztBNKsSup7P4bZ,My Shirt Looks Good On You,2001-08-21,202466.0,False,0.567,0.6,5.0,-7.242,1.0,0.026,0.188,0.0004,0.22,0.488,101.082
Catie Curtis,People Look Around,10,20,,,5AV6O063rPY7U3DSat0ONJ,Long Night Moon,2006,238453.0,False,0.642,0.593,1.0,-7.078,1.0,0.0257,0.249,0.0,0.111,0.587,91.033
Catie Curtis,100 Miles,11,20,,,30KQnJtZPW38UcLklNk2y3,A Crash Course in Roses,1999-08-03,303826.0,False,0.62,0.456,11.0,-10.839,1.0,0.0285,0.606,0.00864,0.115,0.347,98.243
Catie Curtis,The Widow's Lament,11,20,Wendy Beckerman,44.0,2q3MAzb0OR3yNX2ZBiNtX6,Fast Folk Musical Magazine Vol. 8 No. 8 1996 Fast Folk Revue-Live at the Bottom Line,1997-01-01,201733.0,False,0.788,0.274,2.0,-16.637,1.0,0.859,0.709,0.0,0.699,0.855,69.753
Cunnie Williams,With Or Without You,35,35,,,5zSXjzQA9rH1vbqAVR5vB0,Star Hotel,1999-01-01,288600.0,False,0.743,0.505,2.0,-7.548,1.0,0.0255,0.0583,0.000115,0.116,0.706,99.986
Cunnie Williams,Saturday - Mousse T.'s House Edit,33,35,,,6oblKNYDOZprcV0VViK03Z,Peppermint Jam Records Pres. Catch the Groove Vol. 5,2014-05-02,206493.0,False,0.877,0.706,9.0,-8.807,0.0,0.0888,0.00197,0.0043,0.103,0.683,122.986
Cunnie Williams,Cunnie Williams - Can You Feel Me (Sergio Helou 1990 Edit),19,35,Sergio Helou,23.0,3PD5nR79kZlnwDyd0jqIfx,Cunnie Williams - Can You Feel Me Sergio Helou 1990 Remix Remastered,2024-05-19,205017.0,False,0.724,0.96,5.0,-6.776,0.0,0.0583,0.000327,0.69,0.105,0.521,124.035
Cunnie Williams,Saturday,27,35,Monie Love,12.0,1PbGIUeeLiQ1xV03snYnNM,Star Hotel,1999-01-01,279733.0,False,0.923,0.575,9.0,-7.276,0.0,0.202,0.0447,0.000776,0.118,0.683,99.909
Cunnie Williams,Can I Rock,17,35,,,35MoVz1vm89O50JY4ItuGp,Star Hotel,1999-01-01,223066.0,False,0.908,0.593,7.0,-7.022,1.0,0.0758,0.0206,5.29e-06,0.118,0.747,94.934
Cunnie Williams,Saturday - Mousse T.'s Welcome to the Star Hotel Mix,21,35,Monie Love,12.0,2Sh1Q3uXP4Ss0aAOHx5bBG,Saturday,1998-12-23,470134.0,False,0.859,0.642,9.0,-9.887,0.0,0.0509,0.000595,0.119,0.0824,0.86,122.985
Cunnie Williams,Spirit - MAW Mix,10,35,Masters At Work,52.0,5RDOoWiwELIjZpPY3sHzn8,Spirit,2000-01-01,581589.0,False,0.801,0.368,1.0,-18.378,1.0,0.0609,0.029,0.626,0.0448,0.827,125.947
Cunnie Williams,Come Back To Me,11,35,,,1QiPfBcdLb9ZIiF3k0DZnS,"""Forgotten 00s Hits""",2021-02-12,219893.0,False,0.772,0.889,5.0,-5.842,0.0,0.0413,0.0318,1.14e-06,0.105,0.958,130.024
Cunnie Williams,Break Free - Darren Studholme Feel Good Radio Mix,15,35,Darren Studholme,27.0,4Otx9hvUCdHSoiAO1YEkzo,Break FreeDarren Studholme Feel Good Mixes,2024-04-26,187852.0,False,0.73,0.833,9.0,-7.092,0.0,0.0427,0.028,0.00968,0.386,0.939,123.991
Cunnie Williams,Barry's Mood,11,35,,,3hQ5YRCoQx7rHHobHqlWTr,Star Hotel,1999-01-01,315506.0,False,0.839,0.36,0.0,-9.271,1.0,0.131,0.224,7.96e-05,0.168,0.579,115.971
Cunnie Williams,Spinning Wheel,16,35,,,7l6VgiXwAy4EHjByDx2kAH,Star Hotel,1999-01-01,235560.0,False,0.921,0.488,6.0,-8.796,1.0,0.16,0.0745,0.0,0.047,0.894,90.813
Cunnie Williams,Life Goes One,21,35,,,5mqyZoZb9yCmAZiSQ34wrv,Comme un aimant Version 1 [Bande originale du film],2000-05-23,213413.0,False,0.72,0.369,2.0,-9.86,0.0,0.0825,0.617,8.73e-06,0.103,0.376,78.989
Cunnie Williams,Star Hotel,11,35,,,4E01ZTD0jOIl2J4zllAnsr,Star Hotel,1999-01-01,250933.0,False,0.831,0.525,11.0,-7.252,0.0,0.222,0.137,1.49e-06,0.136,0.808,99.91
Cunnie Williams,Life Goes One,10,35,,,1DqlokIDJNjzCJkCGhjBAu,Comme un aimant Version 2 [Bande originale du film],2001-06-12,213413.0,False,0.72,0.37,2.0,-9.86,0.0,0.0813,0.61,8.6e-06,0.103,0.378,78.989
Cunnie Williams,Mr.Music - Darren Studholme NuBossa Radio Mix,10,35,Darren Studholme,27.0,6CPyZOuW8AXIuZQ7rbNh9V,Mr.MusicDarren Studholme Remixes,2019-12-26,191000.0,False,0.614,0.86,11.0,-5.289,0.0,0.0518,0.105,6.39e-06,0.223,0.646,122.028
Cuencos Tibetanos,Cuencos Tibetanos,20,20,,,5Rph1tDeFXpkKF5PMgMdRW,Cuencos Tibetanos - Música de Relajacion Con Cuenco Tibetano para Meditar,2018-10-17,458681.0,False,0.374,0.00225,11.0,-18.42,0.0,0.272,0.923,0.944,0.102,0.244,76.22
Cuencos Tibetanos,Sonidos tibetanos,17,20,,,2s1cLdbxiKl3IWS7hNR03a,Ambientes quietos de cuencos tibetanos,2022-06-05,64000.0,False,0.0907,0.968,9.0,-26.851,1.0,0.157,0.816,0.942,0.309,0.0156,169.888
Cuencos Tibetanos,Cuencos Tibetanos y Aves,20,20,Soñoliento Juan,26.0,34sus2rsLpwu8uhZa94YNo,Cuencos Tibetanos de Canto Meditativo,2020-12-09,117120.0,False,0.43,0.643,8.0,-14.503,1.0,0.357,0.876,0.915,0.674,0.0375,96.632
Cuencos Tibetanos,Ambiente de cuencos tibetanos para dormir,21,20,,,2K6l1AXWn5K31XOBtenwBQ,Ambientes quietos de cuencos tibetanos,2022-06-05,67000.0,False,0.199,0.944,1.0,-26.935,0.0,0.0598,0.824,0.983,0.315,0.0194,52.069
Cuencos Tibetanos,Humildes sonidos tibetanos para dormir,15,20,,,0zWhLPkjVF3J8lwrbvZuvr,Cuencos tibetanos profundos para dormir profundamente,2022-06-06,63000.0,False,0.217,0.346,6.0,-40.737,1.0,0.0772,0.798,0.985,0.168,0.0321,71.86
Cuencos Tibetanos,Tazón cantador pacíficos,21,20,,,2AjUEnZMybEIo8xrIVYQEt,Ambientes quietos de cuencos tibetanos,2022-06-05,63000.0,False,0.219,0.973,6.0,-26.924,1.0,0.0395,0.791,0.98,0.409,0.0115,100.088
Cuencos Tibetanos,Ruidos tibetanos para dormir tranquilos,10,20,,,3kcMsw30KuoxrlrMYrEf4y,Cuencos tibetanos profundos para dormir profundamente,2022-06-06,66000.0,False,0.213,0.405,9.0,-42.738,1.0,0.0901,0.772,0.973,0.141,0.0325,122.985
Cuencos Tibetanos,Tranquilidad de Espíritu,31,20,,,6McVQKwTCMRopvVHledm3o,Cuencos Tibetanos - Música de Relajacion Con Cuenco Tibetano para Meditar,2018-10-17,272768.0,False,0.179,0.000839,9.0,-25.512,0.0,0.0434,0.991,0.961,0.112,0.0425,75.581
Cuencos Tibetanos,Limpiar Energía Negativa,35,20,,,1J5tLQZeH6boeOBdFokxDx,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,458681.0,False,0.374,0.00225,11.0,-18.42,0.0,0.272,0.923,0.944,0.102,0.244,76.22
Cuencos Tibetanos,Lluvia con cuencos tibetanos,13,20,,,1xjn3gyfRxHejC5KHfbBPe,Cuencos tibetanos profundos para dormir profundamente,2022-06-06,67000.0,False,0.217,0.436,8.0,-41.425,0.0,0.0821,0.586,0.976,0.185,0.0247,116.351
Cuencos Tibetanos,Sueño dichoso sonidos profundos,19,20,,,7gC0nl5UFcW8b8DMWQwwuC,Ambientes quietos de cuencos tibetanos,2022-06-05,63000.0,False,0.209,0.965,4.0,-26.782,1.0,0.271,0.786,0.977,0.385,0.0206,68.494
Cuencos Tibetanos,Terapia con Cuencos Tibetanos,18,20,Agua Del Mar,20.0,3o4TrXHru6UT2970GPD5Px,Terapia con Cuencos Tibetanos: Música Tibetana Sanadora para Dormir y Relajarse,2019-10-17,253522.0,False,0.264,0.347,0.0,-14.238,0.0,0.0396,0.92,0.0871,0.123,0.0356,119.303
Cuencos Tibetanos,Ambiente de Cuencos Tibetanos,17,20,,,4o9ATXSSKgunzTU7mg89Gh,Ambientes quietos de cuencos tibetanos,2022-06-05,67000.0,False,0.191,0.921,4.0,-26.679,1.0,0.0977,0.765,0.995,0.277,0.0278,56.777
Cuencos Tibetanos,Calmar la Mente,34,20,,,06GeUQ8QLzS5RFV5SEyj0q,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,269880.0,False,0.292,0.0346,6.0,-17.767,1.0,0.0499,0.986,0.527,0.109,0.0234,72.346
Cuencos Tibetanos,Armonizar Chakras,34,20,,,0YsdbvxHANcSWADPmGfO9N,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,412993.0,False,0.172,0.000831,10.0,-27.812,1.0,0.0479,0.979,0.93,0.108,0.0245,71.646
Cuencos Tibetanos,Sonidos del Tíbet que favorecen el sueño,15,20,,,7ioFTBX9oczIBthyhrEXRe,Cuencos tibetanos profundos para dormir profundamente,2022-06-06,65000.0,False,0.208,0.387,1.0,-41.161,0.0,0.0684,0.752,0.951,0.165,0.0423,61.669
Cuencos Tibetanos,Las Santas Escrituras (Ondas Delta),20,20,Música Para Meditar y Relajarse,54.0,7tKuhRkSLejUwqD1GFlWC8,Sonidos del Tibet 2019: Música con Cuencos Tibetanos Campanas y Mantras para Sanar,2019-10-03,405424.0,False,0.14,0.0208,10.0,-27.093,1.0,0.0364,0.989,0.83,0.12,0.0362,72.035
Cuencos Tibetanos,Dejar de Pensar,33,20,,,4E5Vx7ikcqYLDOfiwY9ngW,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,360175.0,False,0.383,0.000242,6.0,-28.324,0.0,0.038,0.995,0.93,0.11,0.382,136.874
Cuencos Tibetanos,Relajarse Sonido,33,20,,,7dYDB9LkYDecr2QDoaYHne,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,272768.0,False,0.179,0.000839,9.0,-25.512,0.0,0.0434,0.991,0.961,0.112,0.0425,75.581
Cuencos Tibetanos,Libera Bloqueos Emocionales,32,20,,,1GFDyckkbRjRXs6GkX2f9N,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,380984.0,False,0.238,0.000275,5.0,-30.727,0.0,0.18,0.992,0.947,0.108,0.805,69.718
Cuencos Tibetanos,Reducir la Ansiedad,31,20,,,1hSeenUD4lVhlUhgG1MOyv,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,265799.0,False,0.279,0.000962,0.0,-27.831,0.0,0.049,0.991,0.913,0.111,0.0341,135.975
Cuencos Tibetanos,Pensar Positivo,31,20,,,0TCXpmEsSdXreyo2qKgVUz,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,497006.0,False,0.13,0.00386,11.0,-19.883,1.0,0.0545,0.974,0.873,0.0982,0.0248,68.813
Cuencos Tibetanos,Armonía Espiritual,29,20,,,18fCENzuQQM2fJ6QOZvUf5,Mantras Tibetanos de Sanación: Música para Terapias de Sanación Espiritual,2020-02-19,387999.0,False,0.0555,0.037,7.0,-22.648,0.0,0.0592,0.551,0.0,0.0965,0.0443,53.018
Cuencos Tibetanos,Estado de Meditación Profunda,29,20,,,4apVjRm2ZgHfFq1zPfpvnK,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,793148.0,False,0.143,0.00735,1.0,-34.74,1.0,0.0505,0.987,0.937,0.0986,0.0367,142.008
Cuencos Tibetanos,Sonidos tranquilos y ruidosos del Tíbet con lluvia,12,20,,,4WXe0BSvk1DaC5qt4clj0G,Cuencos tibetanos profundos para dormir profundamente,2022-06-06,63000.0,False,0.214,0.399,9.0,-39.868,1.0,0.136,0.479,0.949,0.143,0.0316,112.692
Cuencos Tibetanos,Mejora la Creatividad,28,20,,,2iWQ3admFAvGibKge8LEho,Cuencos Tibetanos Sonidos Relajantes Con Agua Dormir Meditación Relajación Armonizar Chakras - Música Tibetana Relajante Budista para Meditar o Dormir,2019-04-17,327017.0,False,0.156,0.000251,7.0,-31.591,1.0,0.0402,0.991,0.847,0.108,0.194,131.136
Cuencos Tibetanos,Mente enfocada,29,20,Soñoliento Juan,26.0,6BBZ381Q7hndd6WRpEQjks,Cuencos Tibetanos de Canto Meditativo,2020-12-09,111360.0,False,0.385,0.658,8.0,-16.137,1.0,0.211,0.827,0.839,0.213,0.0347,116.474
Cuencos Tibetanos,Eter,25,20,,,1O462khEWJN8qzeAmcHZ71,Indigo,2018-08-27,244393.0,False,0.129,0.00283,0.0,-31.656,1.0,0.0549,0.994,0.953,0.344,0.0267,66.081
Cuencos Tibetanos,Metal y Cristal,13,20,,,4OuTAaoZUw8Qa4qHu8KoWX,Cuencos Tibetanos - Música de Relajacion Con Cuenco Tibetano para Meditar,2018-10-17,380984.0,False,0.238,0.000275,5.0,-30.727,0.0,0.18,0.992,0.947,0.108,0.805,69.718
Cuencos Tibetanos,Disolver Bloqueos,15,20,,,7iaC2JqKzRPwUm7PPprq15,Cuencos Tibetanos - Música de Relajacion Con Cuenco Tibetano para Meditar,2018-10-17,568768.0,False,0.203,0.0281,4.0,-19.313,0.0,0.0447,0.987,0.794,0.107,0.0184,72.181
Cuencos Tibetanos,Impulsar Su Creatividad,14,20,,,33LyJR888pN9Lfua0i8Fqc,Cuencos Tibetanos - Música de Relajacion Con Cuenco Tibetano para Meditar,2018-10-17,327017.0,False,0.156,0.000251,7.0,-31.591,1.0,0.0402,0.991,0.847,0.108,0.194,131.136
Cuencos Tibetanos,Meditación Profunda (Música de Spa) #5,16,20,Meditación,24.0,1HGzs3HGAwx1nyvlEATbQa,1 Hora de Música Tibetana - Sonidos para Relajarse,2018-05-28,293998.0,False,0.154,0.428,5.0,-21.884,1.0,0.0455,0.803,0.959,0.116,0.292,84.643
Cuencos Tibetanos,El Espíritu del Tibet,15,20,Música Para Meditar y Relajarse,54.0,3OU3PLkoEHgjzJZwu4Pga1,El Espíritu del Tibet: Música para la Meditación con Cuencos y Campanas Tibetanas,2019-10-31,281868.0,False,0.389,0.0116,5.0,-25.541,0.0,0.0498,0.994,0.866,0.0939,0.0914,69.361
Cuencos Tibetanos,Contemplaciones,23,20,,,6pnijiyixGHbeupTQRldtP,Vishuda Cuencos Tibetanos,2013-01-10,313026.0,False,0.106,0.00152,4.0,-29.204,0.0,0.0473,0.995,0.968,0.16,0.0261,68.686
Cuencos Tibetanos,Subir Tu Energía Vital,27,20,,,5Yv4Yg9xmjHQkC1vj4dCRf,105 Minutos Cuencos Tibetanos Estado Alpha Sanación Armonizar Chacras & Relajación,2018-12-05,265799.0,False,0.279,0.000962,0.0,-27.831,0.0,0.049,0.991,0.913,0.111,0.0341,135.975
Cuencos Tibetanos,Mantras Tibetanos de Sanación,10,20,,,2uG05HFz5UB7vRLhGsCe2k,Mantras Tibetanos de Sanación: Música para Terapias de Sanación Espiritual,2020-02-19,279999.0,False,0.526,0.02,0.0,-21.901,1.0,0.0337,0.991,0.908,0.152,0.0371,84.0
Cuencos Tibetanos,Recorrido,16,20,,,0IpsGkqzDccAgi8VjF7koB,Vishuda Cuencos Tibetanos,2013-01-10,278840.0,False,0.112,0.00182,0.0,-33.334,1.0,0.0469,0.995,0.856,0.119,0.024,67.582
